"Notes"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Roane County, TN"	"47145"	"Medium Metro"	"3"	"75-79 years"	"75-79"	10	1927	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Roane County, TN"	"47145"	"Medium Metro"	"3"	"80-84 years"	"80-84"	15	1366	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Roane County, TN"	"47145"	"Medium Metro"	"3"	"85-89 years"	"85-89"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Roane County, TN"	"47145"	"Medium Metro"	"3"	"90-94 years"	"90-94"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Robertson County, TN"	"47147"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	12	4799	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Robertson County, TN"	"47147"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	13	3263	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Robertson County, TN"	"47147"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	10	2344	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Robertson County, TN"	"47147"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	10	1672	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Robertson County, TN"	"47147"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	19	1035	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Robertson County, TN"	"47147"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	15	Not Applicable	Not Applicable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Robertson County, TN"	"47147"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	14	18989	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	21	16396	128.0800	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	26	13093	198.5794	0.0052%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	27	10355	260.7436	0.0054%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	35	6946	503.8871	0.0070%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	26	4693	554.0166	0.0052%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	24	2990	802.6756	0.0048%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	36	Not Applicable	Not Applicable	0.0072%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	24	Not Applicable	Not Applicable	0.0048%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sevier County, TN"	"47155"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	11	6519	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sevier County, TN"	"47155"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	16	6925	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sevier County, TN"	"47155"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	23	6578	349.6503	0.0046%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sevier County, TN"	"47155"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	22	5983	367.7085	0.0044%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sevier County, TN"	"47155"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	21	4674	449.2940	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sevier County, TN"	"47155"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	20	2895	690.8463	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sevier County, TN"	"47155"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	17	1796	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sevier County, TN"	"47155"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	22	Not Applicable	Not Applicable	0.0044%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sevier County, TN"	"47155"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	11	61468	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	28	59574	47.0004	0.0056%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	53	64450	82.2343	0.0106%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	92	62446	147.3273	0.0183%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	104	53150	195.6726	0.0207%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	109	39209	277.9974	0.0217%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	112	25348	441.8495	0.0223%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	111	17639	629.2874	0.0221%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	124	12939	958.3430	0.0247%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	142	Not Applicable	Not Applicable	0.0283%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	91	Not Applicable	Not Applicable	0.0181%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	29	Not Applicable	Not Applicable	0.0058%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sullivan County, TN"	"47163"	"Medium Metro"	"3"	"50-54 years"	"50-54"	14	11743	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sullivan County, TN"	"47163"	"Medium Metro"	"3"	"55-59 years"	"55-59"	27	11815	228.5231	0.0054%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sullivan County, TN"	"47163"	"Medium Metro"	"3"	"60-64 years "	"60-64"	36	11011	326.9458	0.0072%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sullivan County, TN"	"47163"	"Medium Metro"	"3"	"65-69 years"	"65-69"	41	9970	411.2337	0.0082%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sullivan County, TN"	"47163"	"Medium Metro"	"3"	"70-74 years"	"70-74"	42	8272	507.7369	0.0084%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sullivan County, TN"	"47163"	"Medium Metro"	"3"	"75-79 years"	"75-79"	37	5776	640.5817	0.0074%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sullivan County, TN"	"47163"	"Medium Metro"	"3"	"80-84 years"	"80-84"	41	4049	1012.5957	0.0082%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sullivan County, TN"	"47163"	"Medium Metro"	"3"	"85-89 years"	"85-89"	51	Not Applicable	Not Applicable	0.0102%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sullivan County, TN"	"47163"	"Medium Metro"	"3"	"90-94 years"	"90-94"	23	Not Applicable	Not Applicable	0.0046%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sullivan County, TN"	"47163"	"Medium Metro"	"3"	"95-99 years"	"95-99"	15	Not Applicable	Not Applicable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	19	13093	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	12	11705	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	13	10080	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	26	9005	288.7285	0.0052%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	25	6552	381.5629	0.0050%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	23	4327	531.5461	0.0046%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	29	2757	1051.8680	0.0058%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	38	Not Applicable	Not Applicable	0.0076%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	30	Not Applicable	Not Applicable	0.0060%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Tipton County, TN"	"47167"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	11	2869	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Tipton County, TN"	"47167"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	14	2101	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Warren County, TN"	"47177"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	11	2796	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Warren County, TN"	"47177"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	13	2217	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Warren County, TN"	"47177"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	19	1740	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Warren County, TN"	"47177"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"50-54 years"	"50-54"	17	8809	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"60-64 years "	"60-64"	18	7804	Unreliable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"65-69 years"	"65-69"	18	7198	Unreliable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"70-74 years"	"70-74"	21	5401	388.8169	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"75-79 years"	"75-79"	27	3767	716.7507	0.0054%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"80-84 years"	"80-84"	24	2584	928.7926	0.0048%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"85-89 years"	"85-89"	25	Not Applicable	Not Applicable	0.0050%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"90-94 years"	"90-94"	17	Not Applicable	Not Applicable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Weakley County, TN"	"47183"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	11	803	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Weakley County, TN"	"47183"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Williamson County, TN"	"47187"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	13	5561	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Williamson County, TN"	"47187"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	17	3770	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Williamson County, TN"	"47187"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	26	2632	987.8419	0.0052%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Williamson County, TN"	"47187"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	44	Not Applicable	Not Applicable	0.0088%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Williamson County, TN"	"47187"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	34	Not Applicable	Not Applicable	0.0068%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Williamson County, TN"	"47187"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	15	Not Applicable	Not Applicable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Wilson County, TN"	"47189"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	10	9810	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Wilson County, TN"	"47189"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	22	8825	249.2918	0.0044%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Wilson County, TN"	"47189"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	18	6837	Unreliable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Wilson County, TN"	"47189"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	22	4756	462.5736	0.0044%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Wilson County, TN"	"47189"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	25	3089	809.3234	0.0050%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Wilson County, TN"	"47189"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	21	1867	1124.7991	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Wilson County, TN"	"47189"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	20	Not Applicable	Not Applicable	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Wilson County, TN"	"47189"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	15	Not Applicable	Not Applicable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Angelina County, TX"	"48005"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	11	5715	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Angelina County, TX"	"48005"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	17	4771	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Angelina County, TX"	"48005"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	12	4225	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Angelina County, TX"	"48005"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	23	3168	726.0101	0.0046%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Angelina County, TX"	"48005"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	21	2408	872.0930	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Angelina County, TX"	"48005"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	17	1688	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Angelina County, TX"	"48005"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	14	Not Applicable	Not Applicable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Aransas County, TX"	"48007"	"Medium Metro"	"3"	"65-69 years"	"65-69"	12	2110	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Austin County, TX"	"48015"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bastrop County, TX"	"48021"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	10	5066	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bastrop County, TX"	"48021"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	15	4153	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bastrop County, TX"	"48021"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	12	1078	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"50-54 years"	"50-54"	15	18895	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"55-59 years"	"55-59"	17	16763	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"60-64 years "	"60-64"	28	13395	209.0332	0.0056%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"65-69 years"	"65-69"	32	11284	283.5874	0.0064%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"70-74 years"	"70-74"	39	7941	491.1220	0.0078%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"75-79 years"	"75-79"	29	5436	533.4805	0.0058%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"80-84 years"	"80-84"	36	4045	889.9876	0.0072%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"85-89 years"	"85-89"	41	Not Applicable	Not Applicable	0.0082%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"90-94 years"	"90-94"	25	Not Applicable	Not Applicable	0.0050%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	15	123274	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	32	114278	28.0019	0.0064%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	73	117499	62.1282	0.0145%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	88	104721	84.0328	0.0175%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	123	89590	137.2921	0.0245%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	149	71918	207.1804	0.0297%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	162	49377	328.0880	0.0322%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	174	35432	491.0815	0.0346%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	202	26198	771.0512	0.0402%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	274	Not Applicable	Not Applicable	0.0545%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	207	Not Applicable	Not Applicable	0.0412%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	66	Not Applicable	Not Applicable	0.0131%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"100+ years"	"100+"	20	Not Applicable	Not Applicable	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"50-54 years"	"50-54"	10	6402	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"55-59 years"	"55-59"	12	6048	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"60-64 years "	"60-64"	23	5326	431.8438	0.0046%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"65-69 years"	"65-69"	22	4716	466.4970	0.0044%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"70-74 years"	"70-74"	24	3521	681.6245	0.0048%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"75-79 years"	"75-79"	22	2443	900.5321	0.0044%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"80-84 years"	"80-84"	12	1772	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"85-89 years"	"85-89"	24	Not Applicable	Not Applicable	0.0048%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"90-94 years"	"90-94"	13	Not Applicable	Not Applicable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	16	21559	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	26	17004	152.9052	0.0052%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	27	13249	203.7890	0.0054%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	31	9390	330.1384	0.0062%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	38	6122	620.7122	0.0076%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	38	4242	895.8039	0.0076%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	45	Not Applicable	Not Applicable	0.0090%
